timestamp,datetime,side,posSide,price,size,bkLoss
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233030539,2026-03-23T02:30:30.539000,buy,short,87.43,1.86,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774233785400,2026-03-23T02:43:05.400000,sell,long,86.88,0.2,0.0
1774234888789,2026-03-23T03:01:28.789000,buy,short,87.52,0.94,0.0
1774234888789,2026-03-23T03:01:28.789000,buy,short,87.52,0.94,0.0
1774234888789,2026-03-23T03:01:28.789000,buy,short,87.52,0.94,0.0
1774234888789,2026-03-23T03:01:28.789000,buy,short,87.52,0.94,0.0
